'BMW M3 Coupe 2012',COUPE,002731.jpg,34,32,70,212,176,,,,,,,
'BMW M3 Coupe 2012',COUPE,002732.jpg,34,57,17,484,335,,,,,,,
'BMW M3 Coupe 2012',COUPE,002734.jpg,34,42,107,481,313,,,,,,,
'BMW M3 Coupe 2012',COUPE,002738.jpg,34,206,48,1385,888,,,,,,,
'BMW M3 Coupe 2012',COUPE,002739.jpg,34,24,152,460,314,,,,,,,
'BMW M3 Coupe 2012',COUPE,002741.jpg,34,40,114,350,285,,,,,,,
'BMW M3 Coupe 2012',COUPE,002742.jpg,34,37,43,217,178,,,,,,,
'BMW M3 Coupe 2012',COUPE,002743.jpg,34,62,128,615,389,,,,,,,
'BMW M3 Coupe 2012',COUPE,002745.jpg,34,113,395,1545,1065,,,,,,,
'BMW M3 Coupe 2012',COUPE,002746.jpg,34,26,34,193,166,,,,,,,
'BMW M3 Coupe 2012',COUPE,002748.jpg,34,14,34,289,149,,,,,,,
'BMW M3 Coupe 2012',COUPE,002749.jpg,34,49,107,584,418,,,,,,,
'BMW M3 Coupe 2012',COUPE,002750.jpg,34,49,30,930,612,,,,,,,
'BMW M3 Coupe 2012',COUPE,002751.jpg,34,17,145,489,325,,,,,,,
'BMW M3 Coupe 2012',COUPE,002752.jpg,34,16,73,287,205,,,,,,,
'BMW M3 Coupe 2012',COUPE,002755.jpg,34,23,38,201,112,,,,,,,
'BMW M3 Coupe 2012',COUPE,002756.jpg,34,13,57,282,168,,,,,,,
'BMW M3 Coupe 2012',COUPE,002757.jpg,34,63,251,531,405,,,,,,,
'BMW M3 Coupe 2012',COUPE,002758.jpg,34,8,44,500,318,,,,,,,
'BMW M3 Coupe 2012',COUPE,002759.jpg,34,1,34,496,340,,,,,,,
'BMW M3 Coupe 2012',COUPE,002760.jpg,34,97,136,406,293,,,,,,,
'BMW M3 Coupe 2012',COUPE,002761.jpg,34,56,147,437,286,,,,,,,
'BMW M3 Coupe 2012',COUPE,002762.jpg,34,64,53,500,262,,,,,,,
'BMW M3 Coupe 2012',COUPE,002763.jpg,34,18,39,190,129,,,,,,,
'BMW M3 Coupe 2012',COUPE,002764.jpg,34,218,172,823,589,,,,,,,
'BMW M3 Coupe 2012',COUPE,002765.jpg,34,61,13,267,168,,,,,,,
'BMW M3 Coupe 2012',COUPE,002766.jpg,34,30,30,180,102,,,,,,,
'BMW M3 Coupe 2012',COUPE,002767.jpg,34,37,173,607,398,,,,,,,
'BMW M3 Coupe 2012',COUPE,002769.jpg,34,3,86,422,291,,,,,,,
'BMW M3 Coupe 2012',COUPE,002770.jpg,34,163,84,913,529,,,,,,,
'BMW M3 Coupe 2012',COUPE,002771.jpg,34,3,17,275,174,,,,,,,
'BMW M3 Coupe 2012',COUPE,002772.jpg,34,21,52,243,177,,,,,,,
'BMW M3 Coupe 2012',COUPE,002773.jpg,34,11,101,633,411,,,,,,,
'BMW M3 Coupe 2012',COUPE,002777.jpg,34,51,281,965,686,,,,,,,
'BMW M3 Coupe 2012',COUPE,002779.jpg,34,9,42,254,145,,,,,,,
'BMW M3 Coupe 2012',COUPE,002780.jpg,34,36,81,425,252,,,,,,,
'BMW M3 Coupe 2012',COUPE,002781.jpg,34,123,162,941,601,,,,,,,
'BMW M3 Coupe 2012',COUPE,002782.jpg,34,24,40,478,237,,,,,,,
'BMW M3 Coupe 2012',COUPE,002783.jpg,34,37,232,747,552,,,,,,,
'BMW M3 Coupe 2012',COUPE,002784.jpg,34,55,67,733,418,,,,,,,
'BMW M3 Coupe 2012',COUPE,002785.jpg,34,82,77,1044,660,,,,,,,
'BMW M3 Coupe 2012',COUPE,002787.jpg,34,30,25,262,176,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002788.jpg,35,78,155,733,471,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002789.jpg,35,80,366,951,637,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002790.jpg,35,140,61,482,283,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002791.jpg,35,68,30,336,253,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002792.jpg,35,17,36,778,481,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002793.jpg,35,155,59,532,361,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002794.jpg,35,82,53,323,173,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002795.jpg,35,10,12,783,437,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002796.jpg,35,19,51,283,189,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002797.jpg,35,109,88,561,349,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002798.jpg,35,28,36,570,285,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002799.jpg,35,75,11,945,378,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002800.jpg,35,69,30,832,582,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002801.jpg,35,168,88,583,252,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002802.jpg,35,23,59,386,247,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002804.jpg,35,1,17,408,242,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002805.jpg,35,51,89,741,474,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002806.jpg,35,18,86,571,324,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002807.jpg,35,142,286,1798,1077,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002808.jpg,35,79,49,555,421,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002809.jpg,35,18,100,996,564,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002812.jpg,35,250,343,1345,994,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002814.jpg,35,17,32,578,300,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002816.jpg,35,53,53,569,371,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002817.jpg,35,34,134,883,546,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002819.jpg,35,125,165,574,469,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002821.jpg,35,101,160,464,308,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002823.jpg,35,49,59,591,273,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002824.jpg,35,39,113,467,320,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002825.jpg,35,7,174,967,689,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002826.jpg,35,200,239,1134,695,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002827.jpg,35,52,100,450,296,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002828.jpg,35,24,60,382,292,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002830.jpg,35,129,472,1966,1075,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002831.jpg,35,28,88,424,287,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002832.jpg,35,25,69,350,233,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002834.jpg,35,55,37,654,285,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002836.jpg,35,19,78,544,297,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002837.jpg,35,38,56,349,232,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002838.jpg,35,35,168,462,303,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002839.jpg,35,158,87,859,589,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002840.jpg,35,99,210,915,531,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002841.jpg,35,417,230,1695,1262,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002842.jpg,35,143,368,1966,1079,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002843.jpg,35,47,88,603,388,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002844.jpg,35,87,42,435,339,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002845.jpg,35,90,177,659,425,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002846.jpg,35,22,24,511,342,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002847.jpg,35,125,246,709,545,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002849.jpg,35,11,53,387,253,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002850.jpg,35,32,35,413,256,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002851.jpg,35,74,132,379,299,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002852.jpg,35,93,235,919,592,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002853.jpg,35,89,28,491,293,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002854.jpg,35,128,151,913,679,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002855.jpg,35,84,120,788,617,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002856.jpg,35,25,105,618,417,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002858.jpg,35,20,33,1268,600,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002859.jpg,35,83,114,1201,843,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002860.jpg,35,63,203,1218,575,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002861.jpg,35,21,77,387,273,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002862.jpg,35,29,105,514,257,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002863.jpg,35,82,243,940,579,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002864.jpg,35,159,90,606,372,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002865.jpg,35,224,260,896,637,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002866.jpg,35,48,119,457,357,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002867.jpg,35,25,18,298,218,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002868.jpg,35,133,193,1045,665,,,,,,,
'BMW M5 Sedan 2010',SEDAN,002869.jpg,35,162,407,1930,1257,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002870.jpg,36,4,98,496,322,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002871.jpg,36,106,27,933,440,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002872.jpg,36,85,86,672,442,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002873.jpg,36,212,538,1893,1131,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002874.jpg,36,13,37,433,200,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002875.jpg,36,33,142,612,396,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002876.jpg,36,31,121,476,315,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002877.jpg,36,27,349,760,564,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002878.jpg,36,41,358,696,654,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002879.jpg,36,35,34,419,297,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002881.jpg,36,26,133,618,347,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002882.jpg,36,40,84,959,700,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002883.jpg,36,34,36,622,305,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002884.jpg,36,9,198,777,514,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002886.jpg,36,37,188,1273,836,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002888.jpg,36,27,65,490,220,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002889.jpg,36,15,74,439,289,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002891.jpg,36,232,318,803,510,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002892.jpg,36,213,209,1193,685,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002894.jpg,36,3,49,998,772,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002895.jpg,36,5,21,404,251,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002896.jpg,36,39,91,380,234,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002897.jpg,36,60,411,1495,992,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002898.jpg,36,31,86,456,410,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002899.jpg,36,1,143,636,343,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002900.jpg,36,27,147,1240,836,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002901.jpg,36,1,8,852,525,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002902.jpg,36,69,206,769,511,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002903.jpg,36,77,71,386,237,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002904.jpg,36,542,749,3860,2657,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002905.jpg,36,16,119,410,244,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002906.jpg,36,155,651,1970,1328,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002907.jpg,36,49,129,458,334,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002909.jpg,36,10,8,596,312,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002910.jpg,36,48,68,488,273,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002911.jpg,36,28,147,923,744,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002912.jpg,36,17,70,420,255,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002913.jpg,36,128,437,919,686,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002915.jpg,36,53,127,478,282,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002916.jpg,36,3,12,495,317,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002917.jpg,36,30,95,368,207,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002918.jpg,36,155,602,3736,2183,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002919.jpg,36,75,213,634,469,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002921.jpg,36,50,84,739,287,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002922.jpg,36,26,62,444,289,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002923.jpg,36,30,24,2179,1100,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002924.jpg,36,388,508,1300,1129,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002925.jpg,36,56,157,625,401,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002926.jpg,36,78,120,754,517,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002929.jpg,36,20,57,996,748,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002931.jpg,36,4,93,426,265,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002932.jpg,36,29,197,397,416,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002933.jpg,36,48,78,750,321,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002934.jpg,36,75,115,675,455,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002935.jpg,36,30,37,706,464,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002936.jpg,36,48,19,514,259,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002937.jpg,36,171,318,1184,679,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002938.jpg,36,229,284,1205,943,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002939.jpg,36,135,92,569,302,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002940.jpg,36,18,146,466,325,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002941.jpg,36,104,171,826,601,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002942.jpg,36,98,71,408,254,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002943.jpg,36,352,367,1222,810,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002945.jpg,36,33,92,614,348,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002946.jpg,36,37,129,1250,836,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002947.jpg,36,28,142,1450,1006,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002948.jpg,36,149,395,819,704,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002949.jpg,36,34,332,1060,723,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002950.jpg,36,160,181,590,417,,,,,,,
'BMW M6 Convertible 2010',CONVERTIBLE,002951.jpg,36,65,126,1227,856,,,,,,,
'BMW X3 SUV 2012',SUV,002953.jpg,37,22,13,292,188,,,,,,,
'BMW X3 SUV 2012',SUV,002954.jpg,37,4,37,319,217,,,,,,,
'BMW X3 SUV 2012',SUV,002955.jpg,37,71,83,266,174,,,,,,,
'BMW X3 SUV 2012',SUV,002956.jpg,37,51,151,732,430,,,,,,,
'BMW X3 SUV 2012',SUV,002957.jpg,37,310,167,602,372,,,,,,,
'BMW X3 SUV 2012',SUV,002958.jpg,37,32,60,626,410,,,,,,,
'BMW X3 SUV 2012',SUV,002959.jpg,37,39,188,332,342,,,,,,,
'BMW X3 SUV 2012',SUV,002962.jpg,37,14,28,290,215,,,,,,,
'BMW X3 SUV 2012',SUV,002963.jpg,37,64,110,575,359,,,,,,,
'BMW X3 SUV 2012',SUV,002964.jpg,37,113,54,634,470,,,,,,,
'BMW X3 SUV 2012',SUV,002966.jpg,37,27,5,239,182,,,,,,,
'BMW X3 SUV 2012',SUV,002967.jpg,37,42,47,292,192,,,,,,,
'BMW X3 SUV 2012',SUV,002968.jpg,37,56,63,367,245,,,,,,,
'BMW X3 SUV 2012',SUV,002969.jpg,37,13,29,239,174,,,,,,,
'BMW X3 SUV 2012',SUV,002971.jpg,37,20,81,1012,638,,,,,,,
'BMW X3 SUV 2012',SUV,002972.jpg,37,14,270,1593,895,,,,,,,
'BMW X3 SUV 2012',SUV,002974.jpg,37,21,45,241,157,,,,,,,
'BMW X3 SUV 2012',SUV,002975.jpg,37,27,60,486,364,,,,,,,
'BMW X3 SUV 2012',SUV,002976.jpg,37,78,134,1189,772,,,,,,,
'BMW X3 SUV 2012',SUV,002977.jpg,37,66,46,545,426,,,,,,,
'BMW X3 SUV 2012',SUV,002978.jpg,37,16,9,618,414,,,,,,,
'BMW X3 SUV 2012',SUV,002979.jpg,37,232,295,947,636,,,,,,,
'BMW X3 SUV 2012',SUV,002980.jpg,37,20,43,461,329,,,,,,,
'BMW X3 SUV 2012',SUV,002981.jpg,37,187,113,604,443,,,,,,,
'BMW X3 SUV 2012',SUV,002982.jpg,37,33,105,410,284,,,,,,,
'BMW X3 SUV 2012',SUV,002983.jpg,37,82,177,969,659,,,,,,,
'BMW X3 SUV 2012',SUV,002986.jpg,37,79,64,281,190,,,,,,,
'BMW X3 SUV 2012',SUV,002987.jpg,37,57,155,589,426,,,,,,,
'BMW X3 SUV 2012',SUV,002989.jpg,37,13,123,594,354,,,,,,,
'BMW X3 SUV 2012',SUV,002991.jpg,37,89,36,530,361,,,,,,,
'BMW X3 SUV 2012',SUV,002992.jpg,37,78,134,555,375,,,,,,,
'BMW X3 SUV 2012',SUV,002995.jpg,37,65,121,378,364,,,,,,,
'BMW X3 SUV 2012',SUV,002996.jpg,37,78,44,517,409,,,,,,,
'BMW X3 SUV 2012',SUV,002999.jpg,37,206,493,1173,900,,,,,,,
'BMW X3 SUV 2012',SUV,003000.jpg,37,19,53,557,357,,,,,,,
'BMW X3 SUV 2012',SUV,003001.jpg,37,28,116,440,339,,,,,,,
'BMW X3 SUV 2012',SUV,003002.jpg,37,24,91,618,391,,,,,,,
'BMW X3 SUV 2012',SUV,003003.jpg,37,9,12,293,180,,,,,,,
'BMW X3 SUV 2012',SUV,003005.jpg,37,52,38,300,192,,,,,,,
'BMW X3 SUV 2012',SUV,003007.jpg,37,56,77,597,300,,,,,,,
'BMW X3 SUV 2012',SUV,003008.jpg,37,39,42,268,195,,,,,,,
'BMW X3 SUV 2012',SUV,003009.jpg,37,37,78,602,427,,,,,,,
'BMW X3 SUV 2012',SUV,003010.jpg,37,33,112,568,360,,,,,,,
'BMW X3 SUV 2012',SUV,003011.jpg,37,26,88,430,294,,,,,,,
'BMW X3 SUV 2012',SUV,003012.jpg,37,52,59,279,189,,,,,,,
'BMW X3 SUV 2012',SUV,003013.jpg,37,12,22,248,181,,,,,,,
'BMW X3 SUV 2012',SUV,003014.jpg,37,111,18,531,264,,,,,,,
'BMW X3 SUV 2012',SUV,003015.jpg,37,110,332,930,649,,,,,,,
'BMW X3 SUV 2012',SUV,003016.jpg,37,25,43,588,338,,,,,,,
'BMW X3 SUV 2012',SUV,003017.jpg,37,15,42,450,320,,,,,,,
'BMW X3 SUV 2012',SUV,003018.jpg,37,70,134,512,366,,,,,,,
'BMW X3 SUV 2012',SUV,003019.jpg,37,96,143,463,405,,,,,,,
'BMW X3 SUV 2012',SUV,003020.jpg,37,85,280,1125,736,,,,,,,
'BMW X3 SUV 2012',SUV,003021.jpg,37,33,39,258,152,,,,,,,
'BMW X3 SUV 2012',SUV,003022.jpg,37,3,150,589,373,,,,,,,
'BMW X3 SUV 2012',SUV,003023.jpg,37,213,58,408,217,,,,,,,
'BMW X3 SUV 2012',SUV,003024.jpg,37,144,132,657,547,,,,,,,
'BMW X3 SUV 2012',SUV,003025.jpg,37,61,300,940,651,,,,,,,
'BMW X3 SUV 2012',SUV,003026.jpg,37,14,110,419,323,,,,,,,
'BMW X3 SUV 2012',SUV,003027.jpg,37,37,153,1011,621,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003029.jpg,38,33,26,221,165,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003031.jpg,38,8,91,257,189,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003032.jpg,38,95,23,686,437,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003034.jpg,38,2,30,257,168,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003036.jpg,38,90,164,957,613,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003037.jpg,38,37,23,367,194,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003038.jpg,38,60,58,536,389,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003040.jpg,38,43,114,486,253,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003041.jpg,38,13,51,588,338,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003042.jpg,38,27,63,305,220,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003045.jpg,38,6,15,271,160,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003047.jpg,38,20,95,615,450,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003048.jpg,38,197,105,1059,726,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003049.jpg,38,68,116,543,371,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003050.jpg,38,55,72,410,239,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003052.jpg,38,50,83,394,268,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003053.jpg,38,185,132,1015,677,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003054.jpg,38,220,193,537,364,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003055.jpg,38,25,50,239,159,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003056.jpg,38,139,130,467,275,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003058.jpg,38,80,100,401,371,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003059.jpg,38,152,115,469,227,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003060.jpg,38,48,55,744,559,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003061.jpg,38,44,117,378,242,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003062.jpg,38,62,91,419,213,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003063.jpg,38,31,98,380,226,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003064.jpg,38,15,52,262,173,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003066.jpg,38,31,105,250,205,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003067.jpg,38,252,169,1049,729,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003068.jpg,38,103,289,1049,584,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003069.jpg,38,17,42,258,145,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003070.jpg,38,31,87,194,167,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003071.jpg,38,33,41,257,165,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003072.jpg,38,23,40,248,163,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003073.jpg,38,214,340,1369,1000,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003074.jpg,38,52,36,323,176,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003075.jpg,38,38,19,223,158,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003076.jpg,38,17,21,524,336,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003078.jpg,38,19,10,609,324,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003080.jpg,38,145,305,1052,651,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003081.jpg,38,33,142,521,376,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003082.jpg,38,50,90,285,234,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003083.jpg,38,22,73,253,170,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003084.jpg,38,17,49,287,152,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003085.jpg,38,45,61,270,163,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003087.jpg,38,56,77,348,260,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003088.jpg,38,25,40,256,157,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003089.jpg,38,29,128,602,395,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003090.jpg,38,5,97,177,208,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003091.jpg,38,127,387,538,562,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003092.jpg,38,80,81,547,358,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003093.jpg,38,29,45,270,154,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003094.jpg,38,30,87,439,296,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003095.jpg,38,42,70,237,178,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003098.jpg,38,56,33,570,343,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003099.jpg,38,24,33,253,170,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003100.jpg,38,3,29,250,159,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003101.jpg,38,269,432,1487,894,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003102.jpg,38,2,57,495,252,,,,,,,
'BMW Z4 Convertible 2012',CONVERTIBLE,003104.jpg,38,61,105,418,265,,,,,,,
